Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.48,-32.5282,1068.44,0.65413,16.1844,4.781,14.6183,5.00369,1.93119,1.28963,44.9635
0.49,-32.0997,1041.63,0.652905,16.0462,4.93044,14.4115,5.43589,1.83651,1.00033,46.797
0.5,-31.5586,1008.86,0.650647,15.8058,5.21728,14.1374,6.38361,1.80776,1.06566,51.6638
0.51,-31.128,981.925,0.649803,15.54,5.61723,13.8723,6.24877,1.93633,1.4752,49.878
0.52,-30.3607,936.548,0.647023,15.1961,6.9325,13.594,7.43683,1.7377,0.879899,54.6531
0.53,-30.1218,921.192,0.647544,15.1747,6.03432,13.4246,6.86286,1.69175,0.802082,49.3753
0.54,-29.6291,892.965,0.64539,14.9024,6.55633,13.094,7.74731,1.83682,1.08847,51.7152
0.55,-29.2467,871.723,0.643273,14.758,7.23201,12.9125,8.18908,1.77461,0.852488,54.0511
0.56,-28.7649,842.799,0.643544,14.5051,7.01595,12.7083,7.96928,1.75034,0.935381,49.0409
0.57,-28.2347,812.552,0.642247,14.2907,7.09793,12.4394,8.30603,1.67698,0.913855,47.2497
0.58,-27.5289,775.809,0.637786,13.9054,8.56275,12.1801,9.3017,1.60908,0.749953,53.4215
0.59,-27.0701,750.234,0.637272,13.7542,7.92578,11.8427,9.26256,1.64535,0.801398,50.1053
0.6,-25.9582,695.569,0.628898,13.1192,9.37681,11.2506,13.0965,1.81366,1.17864,60.3947
0.61,-25.8261,687.313,0.629857,13.1615,9.14798,11.1609,10.2138,1.70182,0.928042,54.6169
0.62,-25.3908,664.844,0.629032,13.0083,9.65968,10.8996,11.6482,1.67111,0.900521,52.42
0.63,-24.8441,638.692,0.624861,12.6039,10.1427,10.7851,10.8146,1.62854,0.730728,54.0815
0.64,-24.7269,632.165,0.624957,12.5934,9.87333,10.6524,10.5964,1.66764,0.868498,50.6464
0.65,-24.0853,601.896,0.621524,12.301,9.66961,10.3875,11.2679,1.56155,0.697687,51.5817
0.66,-23.3452,570.443,0.612958,11.9751,11.9295,9.9876,13.2826,1.54116,0.669756,58.4092
0.67,-22.9286,548.638,0.61348,11.6741,11.5541,9.912,12.0483,1.48935,0.566287,51.0509
0.68,-22.4511,528.879,0.609093,11.542,11.4102,9.53552,13.5429,1.53156,0.616529,53.6876
0.69,-21.4471,484.762,0.60372,11.1545,11.7297,8.91509,14.7056,1.53866,0.644355,52.0589
0.7,-20.7256,458.571,0.58931,10.8009,13.5255,8.53508,15.8911,1.55911,0.689331,59.2297
0.71,-20.666,451.667,0.598358,10.7704,11.1313,8.51499,13.6795,1.53795,0.685235,48.7691
0.72,-20.2064,433.928,0.593666,10.9267,10.9737,7.94284,15.4059,1.48485,0.61512,49.4376
0.73,-19.8081,417.641,0.591227,10.3663,12.7137,8.11541,14.294,1.47341,0.551893,47.4365
0.74,-18.8514,384.543,0.572883,10.1148,12.7159,7.3774,15.976,1.51854,0.655831,53.266
0.75,-18.6182,374.667,0.571341,9.81405,13.468,7.46759,15.6996,1.48247,0.536093,49.8309
0.76,-18.0921,357.215,0.564586,9.39075,13.7687,7.39171,15.5614,1.4592,0.573535,51.7525
0.77,-17.9894,350.972,0.567158,9.50959,12.5342,7.18808,13.8862,1.42261,0.485761,46.1349
0.78,-17.0084,315.797,0.558339,8.75505,14.2673,6.92741,14.4871,1.4844,0.608982,43.5738
0.79,-16.7329,306.462,0.557517,8.69661,13.4689,6.739,12.9981,1.43867,0.489764,42.4178
0.8,-16.7122,302.98,0.564673,8.41047,13.3686,6.96406,13.7616,1.50106,0.604199,37.0021
0.81,-16.3287,293.758,0.547192,8.60228,13.4937,6.41806,13.8786,1.45351,0.516289,41.3507
0.82,-15.0358,252.167,0.52769,7.96933,13.1767,5.7346,14.6141,1.49211,0.620588,38.8049
0.83,-15.4911,266.47,0.534844,8.27727,12.7863,5.94395,14.1706,1.4002,0.45279,38.4627
0.84,-15.0755,252.977,0.530905,7.93313,13.6644,5.84654,14.0004,1.43865,0.524211,36.4302
0.85,-14.415,235.192,0.513463,7.87915,13.3527,5.2564,14.4249,1.42277,0.483111,37.9256
0.86,-13.812,215.185,0.510523,8.05506,12.8341,4.49418,14.2241,1.39489,0.497001,33.0084
0.87,-14.3042,230.313,0.513278,7.93107,12.7333,5.101,13.7759,1.41519,0.499132,33.9579
0.88,-13.254,200.856,0.498573,7.20546,12.8051,4.7618,13.4199,1.43859,0.531629,32.5238
0.89,-13.3046,201.481,0.501557,7.44616,11.6879,4.62758,12.9605,1.3484,0.420142,30.89
0.9,-12.9813,192.429,0.498201,7.17791,12.8424,4.57012,12.5647,1.362,0.411506,29.5241
0.91,-12.4999,180.169,0.484924,6.80535,12.0993,4.43773,12.8588,1.3924,0.458547,28.8885
0.92,-12.7288,184.214,0.505136,7.24747,11.6649,4.22216,11.6262,1.39393,0.434123,26.2193
0.93,-12.241,171.835,0.488671,6.91803,11.3707,4.09755,11.9209,1.3543,0.379422,25.4273
0.94,-12.2159,171.883,0.482495,6.62821,11.5846,4.31379,12.0468,1.41007,0.503263,25.6382
0.95,-11.2678,146.923,0.47248,6.30917,10.5863,3.71537,10.9909,1.38015,0.471461,22.115
0.96,-11.4508,151.956,0.471587,6.4784,11.1023,3.72769,11.2766,1.3797,0.479603,22.6087
0.97,-10.5858,131.407,0.453669,6.08571,10.8759,3.26319,9.91397,1.35322,0.393907,20.5636
0.98,-10.3216,126.176,0.440762,5.75309,10.4828,3.32629,10.7173,1.37122,0.437667,20.4496
0.99,-10.3321,124.971,0.454866,6.20711,10.6318,2.88406,9.2441,1.3739,0.406224,18.5892
1,-10.7567,134.728,0.45854,6.04255,10.7025,3.50224,9.79567,1.32967,0.359464,19.0221
1.01,-10.4111,127.259,0.455543,5.99084,10.8559,3.18214,8.76399,1.38141,0.447512,18.497
1.02,-9.93924,115.445,0.459016,5.46454,9.30149,3.27373,9.38905,1.32381,0.359358,16.0099
1.03,-9.74879,111.492,0.457934,5.60246,9.51078,2.95467,8.66042,1.31221,0.334661,15.5086
1.04,-9.97618,117.079,0.44455,5.52447,9.70145,3.21861,9.3508,1.3663,0.394424,16.2308
1.05,-9.80787,113.772,0.435793,5.275,8.9475,3.31856,9.34223,1.33665,0.363992,15.9436
1.06,-9.36551,103.754,0.43909,5.15209,9.42093,3.00021,9.03341,1.33222,0.380152,14.2768
1.07,-9.29934,103.714,0.410224,5.36891,8.76939,2.7371,8.41061,1.31166,0.338004,15.0548
1.08,-9.25137,102.23,0.413712,5.46434,8.86308,2.55784,7.83505,1.35764,0.435333,14.2682
1.09,-9.37398,104.05,0.437259,5.41913,9.10976,2.72702,8.00781,1.36037,0.405205,13.6167
1.1,-8.9167,96.3525,0.397522,5.05633,9.0593,2.62064,7.8084,1.37686,0.435712,13.9214
1.11,-8.75048,92.4614,0.402919,4.95753,8.38635,2.57516,8.22958,1.34692,0.429368,12.8971
1.12,-8.34114,84.2364,0.392822,4.67854,8.37992,2.45323,7.45556,1.3384,0.373535,11.6883
