Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
1.4,-5.02651,35.2819,0.161003,1.96729,5.20572,1.91793,5.61929,1.22801,0.275823,5.11025
1.41,-4.78579,32.4215,0.128248,1.93589,5.25085,1.71546,4.6456,1.22875,0.255273,4.78737
1.42,-4.76527,32.7131,0.0961496,1.72499,4.95048,1.89674,5.62042,1.24626,0.294117,4.96193
1.43,-4.77207,32.3854,0.129266,1.84066,5.0738,1.78373,5.43208,1.23992,0.291361,4.70082
1.44,-4.9357,34.2301,0.183172,1.94643,5.37563,1.84879,5.06955,1.23614,0.277327,4.75931
1.45,-4.94016,33.9234,0.196556,1.93094,5.14369,1.87626,5.05513,1.2183,0.26272,4.52709
1.46,-4.73566,31.5265,0.159641,1.81576,4.66829,1.7929,4.84691,1.22077,0.256658,4.26911
1.47,-4.81423,32.8264,0.117327,1.80941,5.21211,1.88185,5.07702,1.21198,0.251117,4.46556
1.48,-4.72544,30.58,0.207537,1.8084,4.94934,1.76891,4.72914,1.23754,0.273438,3.76651
1.49,-4.82347,32.0082,0.198651,2.01484,5.12599,1.65286,4.42143,1.25225,0.288245,3.93782
1.5,-4.33187,27.0006,0.121584,1.58414,4.48402,1.60892,4.36131,1.22631,0.276445,3.6602
1.51,-4.41568,27.4553,0.129617,1.78933,4.71909,1.49178,3.91516,1.2331,0.281839,3.48981
1.52,-4.50946,28.9302,0.115278,1.74073,4.74243,1.63548,4.6423,1.2172,0.263074,3.72013
1.53,-4.31636,26.788,0.117118,1.75741,4.82336,1.40261,4.10167,1.25621,0.309968,3.48457
1.54,-4.32694,26.9868,0.0829141,1.5912,4.36188,1.5818,4.35601,1.25297,0.303204,3.48473
1.55,-4.32395,26.9833,0.0821229,1.52996,4.50703,1.65641,4.49119,1.23576,0.277129,3.44919
1.56,-4.38791,26.993,0.176802,1.7059,4.41211,1.54862,4.11471,1.21911,0.258277,3.18017
1.57,-4.27589,26.5314,0.0924175,1.6372,4.34195,1.48946,4.16056,1.24198,0.262648,3.34623
1.58,-4.26254,26.3558,0.100936,1.54872,4.34525,1.56886,4.19253,1.24084,0.26866,3.27935
1.59,-4.1572,25.0733,0.106363,1.41381,3.76282,1.59672,4.25352,1.24067,0.268926,3.08175
1.6,-4.27682,25.613,0.165773,1.78559,4.40944,1.33436,3.50704,1.253,0.293466,2.86008
1.61,-3.9587,22.6467,0.0732727,1.39084,3.79041,1.41059,4.15693,1.2654,0.311563,2.69103
1.62,-4.23329,25.7762,0.0447526,1.48178,4.02072,1.6118,4.27553,1.23791,0.28456,2.99324
1.63,-4.09059,23.9527,0.0953691,1.50154,3.9833,1.46087,4.02894,1.22354,0.262668,2.71736
1.64,-4.0092,23.0116,0.0650941,1.4198,3.63992,1.46769,3.77603,1.20651,0.25369,2.57952
1.65,-3.77197,20.8592,0.0529213,1.23871,3.34143,1.41575,3.90825,1.20835,0.23819,2.43579
1.66,-3.88112,21.9355,0.0421537,1.44899,3.75355,1.30208,3.3664,1.2241,0.260279,2.49397
1.67,-3.88824,22.185,0.0422784,1.33026,3.52669,1.41845,3.9704,1.22604,0.256245,2.53383
1.68,-3.81633,21.6559,0.00155566,1.34098,3.56996,1.34167,3.52068,1.22599,0.258892,2.51258
1.69,-3.96484,22.7003,0.0830847,1.33719,3.64812,1.49765,4.06997,1.21788,0.250555,2.44402
1.7,-3.8278,21.63,0.0217517,1.4962,3.90469,1.20389,3.34394,1.21423,0.254058,2.41453
1.71,-3.94501,22.6792,0.0485072,1.4802,3.89363,1.33245,3.75663,1.22208,0.245308,2.43359
1.72,-3.7907,20.2824,0.136307,1.35973,3.4094,1.31124,3.24852,1.20479,0.234675,1.99873
1.73,-3.79865,20.8243,0.029211,1.40286,3.66196,1.26357,3.20158,1.22339,0.260686,2.13655
1.74,-3.88931,21.8458,0.083268,1.39695,3.65798,1.36417,3.35155,1.2268,0.266662,2.21928
1.75,-3.79863,20.7113,0.0972107,1.2376,3.08322,1.42152,3.61729,1.23012,0.257442,2.05116
1.76,-3.84459,21.5626,0.0677185,1.29904,3.28579,1.41686,3.60926,1.21437,0.265368,2.18934
1.77,-4.09616,24.0434,0.121735,1.58842,4.05998,1.38589,3.27575,1.21595,0.233341,2.31889
1.78,-3.71958,19.7991,0.0959859,1.28576,3.26613,1.30201,3.41598,1.21785,0.262516,1.8823
1.79,-3.75681,20.6563,0.00858279,1.35332,3.56576,1.27598,3.23291,1.21517,0.272775,2.04195
1.8,-3.7554,20.7785,-0.00606593,1.42657,3.75176,1.19592,2.97554,1.22975,0.25269,2.06032
1.81,-3.74865,20.8379,0.000394811,1.38069,3.56614,1.23159,3.30028,1.23256,0.254977,2.07121
1.82,-3.82649,20.8811,0.082444,1.31927,3.45564,1.35621,3.31803,1.249,0.295799,1.88356
1.83,-3.66238,19.7798,0.0476492,1.3338,3.53928,1.18744,3.09233,1.246,0.280684,1.90116
1.84,-3.68142,19.5602,0.0496563,1.29943,3.50807,1.22644,3.30834,1.26575,0.303977,1.77437
1.85,-3.57737,18.6625,0.0528809,1.39364,3.50224,1.06564,2.90203,1.19512,0.224076,1.71363
1.86,-3.69297,20.0208,0.0448847,1.27877,3.30516,1.28886,3.35847,1.21019,0.260884,1.84493
1.87,-3.70438,20.0721,0.0328162,1.1871,2.99707,1.40121,3.70497,1.20156,0.21641,1.8158
1.88,-3.68686,19.4084,0.104267,1.3763,3.55847,1.18416,2.92282,1.20811,0.235577,1.64538
1.89,-3.48627,17.5426,0.079774,1.29755,3.27516,1.06144,2.78001,1.21765,0.252803,1.5085
1.9,-3.70028,19.9422,0.0724019,1.22099,3.2399,1.35217,3.3921,1.22188,0.270496,1.73133
1.91,-3.4005,17.2272,-0.0270074,1.13476,2.8897,1.14599,2.95198,1.21514,0.243228,1.55254
1.92,-3.33082,16.7718,-0.077423,0.976025,2.60115,1.23399,3.12456,1.21494,0.248239,1.54009
1.93,-3.44336,17.4042,0.0296622,1.17309,3.1112,1.14391,2.77185,1.21843,0.245066,1.4893
1.94,-3.4789,17.6814,0.0605818,1.2414,3.1066,1.10757,2.86718,1.21516,0.256218,1.48228
1.95,-3.40346,16.7255,0.0839746,1.17579,2.89766,1.08909,2.82683,1.23962,0.26228,1.35224
1.96,-3.50039,17.7327,0.0294528,1.27945,3.31126,1.07829,2.51706,1.24689,0.288659,1.42647
1.97,-3.48238,17.8694,0.0356033,1.09065,2.75256,1.25965,3.23536,1.22022,0.250026,1.47966
1.98,-3.54184,18.2539,0.0489751,1.17821,2.94213,1.22704,3.05909,1.22419,0.257902,1.4563
1.99,-3.45941,17.8691,-0.034832,1.16979,3.10916,1.14549,2.93095,1.23901,0.278086,1.49025
2,-3.33398,16.2154,0.0743529,1.11666,2.90448,1.09543,2.62132,1.20865,0.25224,1.275
